,School Year,State,Region ##,District,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed (Current),Special Ed (Former),Continu- ously Enrolled,Non-Continu- ously Enrolled,Econ Disadv,EB/EL (Current & Monitored),
2020-21,SA0CSE21R,RA0CSE21R,DA0CSE21R,DB0CSE21R,DH0CSE21R,DW0CSE21R,DI0CSE21R,D30CSE21R,D40CSE21R,D20CSE21R,DS0CSE21R,DE0CSE21R,DL0CSE21R,,,,,
2019-20,SA0CSE20R,RA0CSE20R,DA0CSE20R,DB0CSE20R,DH0CSE20R,DW0CSE20R,DI0CSE20R,D30CSE20R,D40CSE20R,D20CSE20R,DS0CSE20R,DE0CSE20R,DL0CSE20R,,,,,
Mathematics 2020-21,SA0CSM21R,RA0CSM21R,DA0CSM21R,DB0CSM21R,DH0CSM21R,DW0CSM21R,DI0CSM21R,D30CSM21R,D40CSM21R,D20CSM21R,DS0CSM21R,DE0CSM21R,DL0CSM21R,,,,,
2019-20,SA0CSM20R,RA0CSM20R,DA0CSM20R,DB0CSM20R,DH0CSM20R,DW0CSM20R,DI0CSM20R,D30CSM20R,D40CSM20R,D20CSM20R,DS0CSM20R,DE0CSM20R,DL0CSM20R,,,,,
Average ACT Score (Annual Graduates),,,,,,,,,,,,,,,,,,
All Subjects,,,,,,,,,,,,,,,,,,
2020-21,SA0CAA21R,RA0CAA21R,DA0CAA21R,DB0CAA21R,DH0CAA21R,DW0CAA21R,DI0CAA21R,D30CAA21R,D40CAA21R,D20CAA21R,DS0CAA21R,DE0CAA21R,DL0CAA21R,,,,,
2019-20,SA0CAA20R,RA0CAA20R,DA0CAA20R,DB0CAA20R,DH0CAA20R,DW0CAA20R,DI0CAA20R,D30CAA20R,D40CAA20R,D20CAA20R,DS0CAA20R,DE0CAA20R,DL0CAA20R,,,,,
English Language Arts 2020-21,SA0CAE21R,RA0CAE21R,DA0CAE21R,DB0CAE21R,DH0CAE21R,DW0CAE21R,DI0CAE21R,D30CAE21R,D40CAE21R,D20CAE21R,DS0CAE21R,DE0CAE21R,DL0CAE21R,,,,,
2019-20,SA0CAE20R,RA0CAE20R,DA0CAE20R,DB0CAE20R,DH0CAE20R,DW0CAE20R,DI0CAE20R,D30CAE20R,D40CAE20R,D20CAE20R,DS0CAE20R,DE0CAE20R,DL0CAE20R,,,,,
Mathematics 2020-21,SA0CAM21R,RA0CAM21R,DA0CAM21R,DB0CAM21R,DH0CAM21R,DW0CAM21R,DI0CAM21R,D30CAM21R,D40CAM21R,D20CAM21R,DS0CAM21R,DE0CAM21R,DL0CAM21R,,,,,
2019-20,SA0CAM20R,RA0CAM20R,DA0CAM20R,DB0CAM20R,DH0CAM20R,DW0CAM20R,DI0CAM20R,D30CAM20R,D40CAM20R,D20CAM20R,DS0CAM20R,DE0CAM20R,DL0CAM20R,,,,,
Science 2020-21,SA0CAC21R,RA0CAC21R,DA0CAC21R,DB0CAC21R,DH0CAC21R,DW0CAC21R,DI0CAC21R,D30CAC21R,D40CAC21R,D20CAC21R,DS0CAC21R,DE0CAC21R,DL0CAC21R,,,,,
2019-20,SA0CAC20R,RA0CAC20R,DA0CAC20R,DB0CAC20R,DH0CAC20R,DW0CAC20R,DI0CAC20R,D30CAC20R,D40CAC20R,D20CAC20R,DS0CAC20R,DE0CAC20R,DL0CAC20R,,,,,
,,,,,,,,,,,,,,,,,,
,State,Region ##,District,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed,Econ Disadv,EB/EL,,,,,
Advanced/Dual-Credit Course Completion (Grades 9-12),,,,,,,,,,,,,,,,,,
Any Subject 2020-21,SA9AD21R,RA9AD21R,DA9AD21R,DB9AD21R,DH9AD21R,DW9AD21R,DI9AD21R,D39AD21R,D49AD21R,D29AD21R,DS9AD21R,DE9AD21R,DL9AD21R,,,,,
2019-20,SA9AD20R,RA9AD20R,DA9AD20R,DB9AD20R,DH9AD20R,DW9AD20R,DI9AD20R,D39AD20R,D49AD20R,D29AD20R,DS9AD20R,DE9AD20R,DL9AD20R,,,,,
English Language Arts 2020-21,SA9ADE21R,RA9ADE21R,DA9ADE21R,DB9ADE21R,DH9ADE21R,DW9ADE21R,DI9ADE21R,D39ADE21R,D49ADE21R,D29ADE21R,DS9ADE21R,DE9ADE21R,DL9ADE21R,,,,,
2019-20,SA9ADE20R,RA9ADE20R,DA9ADE20R,DB9ADE20R,DH9ADE20R,DW9ADE20R,DI9ADE20R,D39ADE20R,D49ADE20R,D29ADE20R,DS9ADE20R,DE9ADE20R,DL9ADE20R,,,,,
Mathematics 2020-21,SA9ADM21R,RA9ADM21R,DA9ADM21R,DB9ADM21R,DH9ADM21R,DW9ADM21R,DI9ADM21R,D39ADM21R,D49ADM21R,D29ADM21R,DS9ADM21R,DE9ADM21R,DL9ADM21R,,,,,
2019-20,SA9ADM20R,RA9ADM20R,DA9ADM20R,DB9ADM20R,DH9ADM20R,DW9ADM20R,DI9ADM20R,D39ADM20R,D49ADM20R,D29ADM20R,DS9ADM20R,DE9ADM20R,DL9ADM20R,,,,,
Science 2020-21,SA9ADC21R,RA9ADC21R,DA9ADC21R,DB9ADC21R,DH9ADC21R,DW9ADC21R,DI9ADC21R,D39ADC21R,D49ADC21R,D29ADC21R,DS9ADC21R,DE9ADC21R,DL9ADC21R,,,,,
2019-20,SA9ADC20R,RA9ADC20R,DA9ADC20R,DB9ADC20R,DH9ADC20R,DW9ADC20R,DI9ADC20R,D39ADC20R,D49ADC20R,D29ADC20R,DS9ADC20R,DE9ADC20R,DL9ADC20R,,,,,
Social Studies 2020-21,SA9ADS21R,RA9ADS21R,DA9ADS21R,DB9ADS21R,DH9ADS21R,DW9ADS21R,DI9ADS21R,D39ADS21R,D49ADS21R,D29ADS21R,DS9ADS21R,DE9ADS21R,DL9ADS21R,,,,,
2019-20,SA9ADS20R,RA9ADS20R,DA9ADS20R,DB9ADS20R,DH9ADS20R,DW9ADS20R,DI9ADS20R,D39ADS20R,D49ADS20R,D29ADS20R,DS9ADS20R,DE9ADS20R,DL9ADS20R,,,,,
CTE Coherent Sequence (Annual Graduates),,,,,,,,,,,,,,,,,,
2020-21,SA0GV21R,RA0GV21R,DA0GV21R,DB0GV21R,DH0GV21R,DW0GV21R,DI0GV21R,D30GV21R,D40GV21R,D20GV21R,DS0GV21R,DE0GV21R,DL0GV21R,,,,,
2019-20,SA0GV20R,RA0GV20R,DA0GV20R,DB0GV20R,DH0GV20R,DW0GV20R,DI0GV20R,D30GV20R,D40GV20R,D20GV20R,DS0GV20R,DE0GV20R,DL0GV20R,,,,,
Graduates Enrolled in Texas Institution of Higher Education (TX IHE),,,,,,,,,,,,,,,,,,
2020-21,SAHEE21R,RAHEE21R,DAHEE21R,DBHEE21R,DHHEE21R,DWHEE21R,DIHEE21R,D3HEE21R,D4HEE21R,D2HEE21R,DSHEE21R,DEHEE21R,DLHEE21R,,,,,
2019-20,SAHEE20R,RAHEE20R,DAHEE20R,DBHEE20R,DHHEE20R,DWHEE20R,DIHEE20R,D3HEE20R,D4HEE20R,D2HEE20R,DSHEE20R,DEHEE20R,DLHEE20R,,,,,
Graduates in TX IHE Completing One Year Without Enrollment in a Developmental Education Course,,,,,,,,,,,,,,,,,,
2020-21,SAHEC21R,RAHEC21R,DAHEC21R,DBHEC21R,DHHEC21R,DWHEC21R,DIHEC21R,D3HEC21R,D4HEC21R,D2HEC21R,DSHEC21R,DEHEC21R,DLHEC21R,,,,,
2019-20,SAHEC20R,RAHEC20R,DAHEC20R,DBHEC20R,DHHEC20R,DWHEC20R,DIHEC20R,D3HEC20R,D4HEC20R,D2HEC20R,DSHEC20R,DEHEC20R,DLHEC20R,,,,,
,,,,,,,,,,,,,,,,,,
Student Information,"Membership
District",,,,,,"Enrollment
District
State",,,,,,,,,,,
,"----------------
Count","----------------
Percent","------------------
Count
State",,,"Percent
------------------","----------------
Count","----------------
Percent","------------------
Count","------------------
Percent",,,,,,,,
Total Students,DPETALLC,100.0%,SPETALLC,,,100.0%,DPNTALLC,100.0%,SPNTALLC,100.0%,,,,,,,,
Students by Grade:,,,,,,,,,,,,,,,,,,
Early Childhood Education,DPETGEEC,DPETGEEP,"SPETGEEC
:unselected:",,,SPETGEEP,DPNTGEEC,DPNTGEEP,SPNTGEEC,SPNTGEEP,,,,,,,,
Pre-Kindergarten,"DPETGPKC
:unselected:",DPETGPKP,"SPETGPKC
:unselected:",,,SPETGPKP,DPNTGPKC,DPNTGPKP,SPNTGPKC,SPNTGPKP,,,,,,,,
Pre-Kindergarten: 3-year Old,"DPETGP3C
:unselected:",DPETGP3P,"SPETGP3C
:unselected:",,,SPETGP3P,DPNTGP3C,DPNTGP3P,SPNTGP3C,SPNTGP3P,,,,,,,,
Pre-Kindergarten: 4-year Old,"DPETGP4C
:unselected:",DPETGP4P,"SPETGP4C
:unselected:",,,SPETGP4P,DPNTGP4C,DPNTGP4P,SPNTGP4C,SPNTGP4P,,,,,,,,
Kindergarten,"DPETGKNC
:unselected:",DPETGKNP,SPETGKNC,,,SPETGKNP,DPNTGKNC,DPNTGKNP,SPNTGKNC,SPNTGKNP,,,,,,,,
Grade 1,"DPETG01C
:unselected:",DPETG01P,SPETG01C,,,SPETG01P,DPNTG01C,DPNTG01P,SPNTG01C,SPNTG01P,,,,,,,,
Grade 2,"DPETG02C
:unselected:",DPETG02P,SPETG02C,,,SPETG02P,DPNTG02C,DPNTG02P,SPNTG02C,SPNTG02P,,,,,,,,
Grade 3,"DPETG03C
:unselected:",DPETG03P,SPETG03C,,,SPETG03P,DPNTG03C,DPNTG03P,SPNTG03C,SPNTG03P,,,,,,,,
Grade 4,"DPETG04C
:unselected:",DPETG04P,SPETG04C,,,SPETG04P,DPNTG04C,DPNTG04P,SPNTG04C,SPNTG04P,,,,,,,,
Grade 5,"DPETG05C
:unselected:",DPETG05P,SPETG05C,,,SPETG05P,DPNTG05C,DPNTG05P,SPNTG05C,SPNTG05P,,,,,,,,
Grade 6,"DPETG06C
:unselected:",DPETG06P,SPETG06C,,,SPETG06P,DPNTG06C,DPNTG06P,SPNTG06C,SPNTG06P,,,,,,,,
Grade 7,"DPETG07C
:unselected:",DPETG07P,"SPETG07C
:unselected:",,,SPETG07P,DPNTG07C,DPNTG07P,SPNTG07C,SPNTG07P,,,,,,,,
Grade 8,"DPETG08C
:unselected:",DPETG08P,SPETG08C,,,SPETG08P,DPNTG08C,DPNTG08P,SPNTG08C,SPNTG08P,,,,,,,,
Grade 9,"DPETG09C
:unselected:",DPETG09P,SPETG09C,,,SPETG09P,DPNTG09C,DPNTG09P,SPNTG09C,SPNTG09P,,,,,,,,
Grade 10,"DPETG10C
:unselected:",DPETG10P,"SPETG10C
:unselected:",,,SPETG10P,DPNTG10C,DPNTG10P,SPNTG10C,SPNTG10P,,,,,,,,
Grade 11,"DPETG11C
:unselected:",DPETG11P,SPETG11C,,,SPETG11P,DPNTG11C,DPNTG11P,SPNTG11C,SPNTG11P,,,,,,,,
Grade 12,DPETG12C,DPETG12P,SPETG12C,,,SPETG12P,DPNTG12C,DPNTG12P,SPNTG12C,SPNTG12P,,,,,,,,
Ethnic Distribution:,,,,,,,,,,,,,,,,,,
African American,DPETBLAC,DPETBLAP,SPETBLAC,,,SPETBLAP,DPNTBLAC,DPNTBLAP,SPNTBLAC,SPNTBLAP,,,,,,,,
Hispanic,DPETHISC,DPETHISP,SPETHISC,,,SPETHISP,DPNTHISC,DPNTHISP,SPNTHISC,SPNTHISP,,,,,,,,
White,DPETWHIC,DPETWHIP,SPETWHIC,,,SPETWHIP,DPNTWHIC,DPNTWHIP,SPNTWHIC,SPNTWHIP,,,,,,,,
American Indian,DPETINDC,DPETINDP,SPETINDC,,,SPETINDP,DPNTINDC,DPNTINDP,SPNTINDC,SPNTINDP,,,,,,,,
Asian,DPETASIC,DPETASIP,SPETASIC,,,SPETASIP,DPNTASIC,DPNTASIP,SPNTASIC,SPNTASIP,,,,,,,,
Pacific Islander,DPETPCIC,DPETPCIP,SPETPCIC,,,SPETPCIP,DPNTPCIC,DPNTPCIP,SPNTPCIC,SPNTPCIP,,,,,,,,
Two or More Races,DPETTWOC,DPETTWOP,SPETTWOC,,,SPETTWOP,DPNTTWOC,DPNTTWOP,SPNTTWOC,SPNTTWOP,,,,,,,,
Sex:,,,,,,,,,,,,,,,,,,
Female,DPETFEMC,DPETFEMP,SPETFEMC,,,SPETFEMP,DPNTFEMC,DPNTFEMP,SPNTFEMC,SPNTFEMP,,,,,,,,
Male,DPETMALC,DPETMALP,SPETMALC,,,SPETMALP,DPNTMALC,DPNTMALP,SPNTMALC,SPNTMALP,,,,,,,,
Economically Disadvantaged,"DPETECOC
:selected:",DPETECOP,SPETECOC,,,SPETECOP,DPNTECOC,DPNTECOP,SPNTECOC,SPNTECOP,,,,,,,,
Non-Educationally Disadvantaged,DPETNEDC,DPETNEDP,SPETNEDC,,,SPETNEDP,DPNTNEDC,DPNTNEDP,SPNTNEDC,SPNTNEDP,,,,,,,,
Section 504 Students,DPET504C,DPET504P,SPET504C,,,SPET504P,DPNT504C,DPNT504P,SPNT504C,SPNT504P,,,,,,,,
EB Students/EL,DPETLEPC,DPETLEPP,SPETLEPC,,,SPETLEPP,DPNTLEPC,DPNTLEPP,SPNTLEPC,SPNTLEPP,,,,,,,,
Students w/ Disciplinary Placements (2020-21),DPETDISC,DPETDISP,SPETDISC,,,SPETDISP,,,,,,,,,,,,
Students w/ Dyslexia,DPETDSLC,DPETDSLP,SPETDSLC,,,SPETDSLP,DPNTDSLC,DPNTDSLP,SPNTDSLC,SPNTDSLP,,,,,,,,
Foster Care,DPETFOSC,DPETFOSP,SPETFOSC,,,SPETFOSP,DPNTFOSC,DPNTFOSP,SPNTFOSC,SPNTFOSP,,,,,,,,
Homeless,DPETHOMC,DPETHOMP,SPETHOMC,,,SPETHOMP,DPNTHOMC,DPNTHOMP,SPNTHOMC,SPNTHOMP,,,,,,,,
Immigrant,DPETIMMC,DPETIMMP,SPETIMMC,,,SPETIMMP,DPNTIMMC,DPNTIMMP,SPNTIMMC,SPNTIMMP,,,,,,,,
Migrant,DPETMIGC,DPETMIGP,SPETMIGC,,,SPETMIGP,DPNTMIGC,DPNTMIGP,SPNTMIGC,SPNTMIGP,,,,,,,,
Title I,DPETTT1C,DPETTT1P,SPETTT1C,,,SPETTT1P,DPNTTT1C,DPNTTT1P,SPNTTT1C,SPNTTT1P,,,,,,,,
Military Connected,DPETMLCC,DPETMLCP,SPETMLCC,,,SPETMLCP,DPNTMLCC,DPNTMLCP,SPNTMLCC,SPNTMLCP,,,,,,,,
At-Risk,DPETRSKC,DPETRSKP,SPETRSKC,,,SPETRSKP,DPNTRSKC,DPNTRSKP,SPNTRSKC,SPNTRSKP,,,,,,,,
,,,,,,,,,,,,,,,,,,
Student Information,Membership,,,,Enrollment,,,,,,,,,,,,,
,District,,State,,,,State,,,,,,,,,,,
,"----------------
----------------",,"------------------
Count","------------------
Percent",---------------- District ----------------,,"------------------
Count",------------------,,,,,,,,,,
,Count,Percent,,,Count,Percent,,Percent,,,,,,,,,,
Students by Instructional Program:,,,,,,,,,,,,,,,,,,
Bilingual/ESL Education Career & Technical Education Career & Technical Education (9-12 grades only) Gifted & Talented Education Special Education,"DPETBILC DPETVOCC DPETVHSC DPETGIFC DPETSPEC
:unselected:",DPETBILP DPETVOCP DPETVHSP DPETGIFP DPETSPEP,SPETBILC SPETVOCC SPETVHSC SPETGIFC SPETSPEC,SPETBILP SPETVOCP SPETVHSP SPETGIFP SPETSPEP,DPNTBILC DPNTGIFC DPNTSPEC,DPNTBILP DPNTGIFP DPNTSPEP,SPNTBILC SPNTGIFC SPNTSPEC,SPNTBILP SPNTGIFP SPNTSPEP,,,,,,,,,,
Students with Disabilities by Type of Primary Disability Total Students with Disabilities,DPETSIMC,,SPETSIMC,,,,,,,,,,,,,,,
By Type of Primary Disability,,,,,,,,,,,,,,,,,,
Students with Intellectual Disabilities Students with Physical Disabilities,"DPETSINC DPETSPHC
:unselected:",DPETSINP DPETSPHP,SPETSINC SPETSPHC,SPETSINP SPETSPHP,,,,,,,,,,,,,,
Students with Autism,"DPETSAUC
:unselected:",DPETSAUP,SPETSAUC,SPETSAUP,,,,,,,,,,,,,,
Students with Behavioral Disabilities Students with Non-Categorical Early Childhood,"DPETSBHC DPETSNOC
:unselected: :unselected:",DPETSBHP DPETSNOP,SPETSBHC SPETSNOC,SPETSBHP SPETSNOP,,,,,,,,,,,,,,
Mobility (2020-21),,,,,,,,,,,,,,,,,,
Total Mobile Students,DPEMALLC,DPEMALLP,SPEMALLC,SPEMALLP,,,,,,,,,,,,,,
By Ethnicity:,,,,,,,,,,,,,,,,,,
African American,"DPEMBLAC
:unselected:",DPEMBLAP,SPEMBLAC,SPEMBLAP,,,,,,,,,,,,,,
Hispanic,DPEMHISC,DPEMHISP,SPEMHISC,SPEMHISP,,,,,,,,,,,,,,
White,"DPEMWHIC
:unselected:",DPEMWHIP,SPEMWHIC,SPEMWHIP,,,,,,,,,,,,,,
American Indian,"DPEMINDC
:unselected:",DPEMINDP,SPEMINDC,SPEMINDP,,,,,,,,,,,,,,
Asian,"DPEMASIC
:unselected:",DPEMASIP,SPEMASIC,SPEMASIP,,,,,,,,,,,,,,
Pacific Islander,DPEMPCIC,DPEMPCIP,SPEMPCIC,SPEMPCIP,,,,,,,,,,,,,,
Two or More Races,DPEMTWOC,DPEMTWOP,SPEMTWOC,SPEMTWOP,,,,,,,,,,,,,,
Count and Percent of Special Ed Students who are Mobile Count and Percent of EB Students /EL Students who are Mobile Count and Percent of Econ Dis Students who are Mobile,"DPEMSPEC DPEMLEPC DPEMECOC
:unselected: :unselected:",DPEMSPEP DPEMLEPP DPEMECOP,SPEMSPEC SPEMLEPC SPEMECOC,SPEMSPEP SPEMLEPP SPEMECOP,,,,,,,,,,,,,,
Student Attrition (2020-21),,,,,,,,,,,,,,,,,,
Total Student Attrition,DPETATTC,DPETATTP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Student Information,- Non-Special Education Rates -,,- Special Education Rates -,,,,,,,,,,,,,,,
,District,State,District,State,,,,,,,,,,,,,,
Retention Rates by Grade:,,,,,,,,,,,,,,,,,,
Kindergarten,DPERRAKR,SPERRAKR,DPERSAKR,SPERSAKR,,,,,,,,,,,,,,
Grade 1,DPERRA1R,SPERRA1R,DPERSA1R,SPERSA1R,,,,,,,,,,,,,,
Grade 2,DPERRA2R,SPERRA2R,DPERSA2R,SPERSA2R,,,,,,,,,,,,,,
Grade 3,DPERRA3R,SPERRA3R,"DPERSA3R
:unselected:",SPERSA3R,,,,,,,,,,,,,,
Grade 4,DPERRA4R,SPERRA4R,"DPERSA4R
:unselected:",SPERSA4R,,,,,,,,,,,,,,
Grade 5,DPERRA5R,SPERRA5R,DPERSA5R,SPERSA5R,,,,,,,,,,,,,,
Grade 6,DPERRA6R,SPERRA6R,"DPERSA6R
:unselected:",SPERSA6R,,,,,,,,,,,,,,
Grade 7,DPERRA7R,SPERRA7R,"DPERSA7R
:unselected:",SPERSA7R,,,,,,,,,,,,,,
Grade 8,DPERRA8R,SPERRA8R,DPERSA8R,SPERSA8R,,,,,,,,,,,,,,
Grade 9,DPERRA9R,SPERRA9R,DPERSA9R,SPERSA9R,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,---------- District ----------,,----------- State ----------- Count Percent,,,,,,,,,,,,,,,
,Count,Percent,,,,,,,,,,,,,,,,
Data Quality:,DAUND20C,DAUND20R,SAUND20C,SAUND20R,,,,,,,,,,,,,,
Underreported Students,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Class Size Information,District,State,,,,,,,,,,,,,,,,
Class Size Averages by Grade and Subject (Derived from teacher responsibility records):,,,,,,,,,,,,,,,,,,
Elementary:,,,,,,,,,,,,,,,,,,
Kindergarten,DPCTGKGA,SPCTGKGA,,,,,,,,,,,,,,,,
Grade 1,DPCTG01A,SPCTG01A,,,,,,,,,,,,,,,,
Grade 2,DPCTG02A,SPCTG02A,,,,,,,,,,,,,,,,
Grade 3,DPCTG03A,SPCTG03A,,,,,,,,,,,,,,,,
Grade 4,DPCTG04A,SPCTG04A,,,,,,,,,,,,,,,,
Grade 5,DPCTG05A,SPCTG05A,,,,,,,,,,,,,,,,
Grade 6,DPCTG06A,SPCTG06A,,,,,,,,,,,,,,,,
Secondary:,,,,,,,,,,,,,,,,,,
English/Language Arts,DPCTENGA,SPCTENGA,,,,,,,,,,,,,,,,
Foreign Languages,DPCTFLAA,SPCTFLAA,,,,,,,,,,,,,,,,
Mathematics,DPCTMATA,SPCTMATA,,,,,,,,,,,,,,,,
Science,DPCTSCIA,SPCTSCIA,,,,,,,,,,,,,,,,
Social Studies,DPCTSOCA,SPCTSOCA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Staff Information,"---------------------------- District
Count","--------------------------------
Percent","---------------------------- State
Count","--------------------------------
Percent",,,,,,,,,,,,,,
Total Staff,"DPSATOFC
:unselected: :unselected:",100.00%,SPSATOFC,100.00%,,,,,,,,,,,,,,
Professional Staff:,"DPSPTOFC
:unselected: :unselected: :unselected:","DPSPTOFP
:unselected:","SPSPTOFC
:unselected:",SPSPTOFP,,,,,,,,,,,,,,
Teachers,"DPSTTOFC
:unselected: :unselected: :unselected:","DPSTTOFP
:unselected:",SPSTTOFC,SPSTTOFP,,,,,,,,,,,,,,
Professional Support,"DPSUTOFC
:unselected: :unselected: :unselected: :unselected:","DPSUTOFP
:unselected:","SPSUTOFC
:unselected:",SPSUTOFP,,,,,,,,,,,,,,
Campus Administration (School Leadership),"DPSSTOFC
:unselected: :unselected: :unselected: :unselected:","DPSSTOFP
:unselected:","SPSSTOFC
:unselected:",SPSSTOFP,,,,,,,,,,,,,,
Central Administration,"DPSCTOFC
:unselected: :unselected: :unselected: :unselected:","DPSCTOFP
:unselected:","SPSCTOFC
:unselected:",SPSCTOFP,,,,,,,,,,,,,,
Educational Aides:,"DPSETOFC
:unselected: :unselected: :unselected: :unselected:",DPSETOFP,SPSETOFC,SPSETOFP,,,,,,,,,,,,,,
Auxiliary Staff:,"DPSXTOFC
:unselected:",DPSXTOFP,SPSXTOFC,SPSXTOFP,,,,,,,,,,,,,,
Librarians & Counselors (Headcount):,,,,,,,,,,,,,,,,,,
Full-time Librarians,"DPSBTOFC
:unselected:",n/a,SPSBTOFC,n/a,,,,,,,,,,,,,,
Part-time Librarians,"DPSBTOPC
:unselected:",n/a,SPSBTOPC,n/a,,,,,,,,,,,,,,
Full-time Counselors,"DPSRTOFC
:unselected: :selected: :unselected: :unselected:",n/a,SPSRTOFC,n/a,,,,,,,,,,,,,,
Part-time Counselors,"DPSRTOPC
:unselected: :selected: :unselected: :unselected:",n/a,SPSRTOPC,n/a,,,,,,,,,,,,,,
Total Minority Staff:,DPSAMIFC,DPSAMIFP,SPSAMIFC,SPSAMIFP,,,,,,,,,,,,,,
Teachers by Ethnicity:,,,,,,,,,,,,,,,,,,
African American,DPSTBLFC,DPSTBLFP,SPSTBLFC,SPSTBLFP,,,,,,,,,,,,,,
Hispanic,DPSTHIFC,DPSTHIFP,SPSTHIFC,SPSTHIFP,,,,,,,,,,,,,,
White,DPSTWHFC,DPSTWHFP,SPSTWHFC,SPSTWHFP,,,,,,,,,,,,,,
American Indian,DPSTINFC,DPSTINFP,SPSTINFC,SPSTINFP,,,,,,,,,,,,,,
Asian,DPSTASFC,DPSTASFP,SPSTASFC,SPSTASFP,,,,,,,,,,,,,,
Pacific Islander,DPSTPIFC,DPSTPIFP,SPSTPIFC,SPSTPIFP,,,,,,,,,,,,,,
Two or More Races,DPSTTWFC,DPSTTWFP,SPSTTWFC,SPSTTWFP,,,,,,,,,,,,,,
Teachers by Sex:,,,,,,,,,,,,,,,,,,
Males,DPSTMAFC,DPSTMAFP,SPSTMAFC,SPSTMAFP,,,,,,,,,,,,,,
Females,DPSTFEFC,DPSTFEFP,SPSTFEFC,SPSTFEFP,,,,,,,,,,,,,,
Teachers by Highest Degree Held:,,,,,,,,,,,,,,,,,,
No Degree,DPSTNOFC,DPSTNOFP,SPSTNOFC,SPSTNOFP,,,,,,,,,,,,,,
Bachelors,DPSTBAFC,DPSTBAFP,SPSTBAFC,SPSTBAFP,,,,,,,,,,,,,,
Masters,DPSTMSFC,DPSTMSFP,SPSTMSFC,SPSTMSFP,,,,,,,,,,,,,,
Doctorate,DPSTPHFC,DPSTPHFP,SPSTPHFC,SPSTPHFP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Teachers by Years of Experience:,,,,,,,,,,,,,,,,,,
Beginning Teachers,DPST00FC,DPST00FP,SPST00FC,SPST00FP,,,,,,,,,,,,,,
1-5 Years Experience,DPST01FC,DPST01FP,SPST01FC,SPST01FP,,,,,,,,,,,,,,
6-10 Years Experience,DPST06FC,DPST06FP,SPST06FC,SPST06FP,,,,,,,,,,,,,,
11-20 Years Experience,DPST11FC,DPST11FP,SPST11FC,SPST11FP,,,,,,,,,,,,,,
21-30 Years Experience,DPST21FC,DPST21FP,SPST21FC,SPST21FP,,,,,,,,,,,,,,
Over 30 Years Experience,DPST30FC,DPST30FP,SPST30FC,SPST30FP,,,,,,,,,,,,,,
Number of Students per Teacher,DPSTKIDR,n/a,SPSTKIDR,n/a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Staff Information,District,State,,,,,,,,,,,,,,,,
Experience of Campus Leadership :,,,,,,,,,,,,,,,,,,
Average Years Experience of Principals,DPSHEXPA,SPSHEXPA,,,,,,,,,,,,,,,,
Average Years Experience of Principals with District,DPSHTENA,SPSHTENA,,,,,,,,,,,,,,,,
Average Years Experience of Assistant Principals,DPSLEXPA,SPSLEXPA,,,,,,,,,,,,,,,,
Average Years Experience of Assistant Principals with District,"DPSLTENA
:unselected:",SPSLTENA,,,,,,,,,,,,,,,,
Average Years Experience of Teachers:,DPSTEXPA,SPSTEXPA,,,,,,,,,,,,,,,,
Average Years Experience of Teachers with District:,DPSTTENA,SPSTTENA,,,,,,,,,,,,,,,,
Average Teacher Salary by Years of Experience (regular duties only): Beginning Teachers,DPST00SA,SPST00SA,,,,,,,,,,,,,,,,
1-5 Years Experience,"DPST01SA
:unselected:",SPST01SA,,,,,,,,,,,,,,,,
6-10 Years Experience,"DPST06SA
:unselected:",SPST06SA,,,,,,,,,,,,,,,,
11-20 Years Experience,"DPST11SA
:unselected:",SPST11SA,,,,,,,,,,,,,,,,
21-30 Years Experience,"DPST21SA
:unselected:",SPST21SA,,,,,,,,,,,,,,,,
Over 30 Years Experience,DPST30SA,SPST30SA,,,,,,,,,,,,,,,,
Average Actual Salaries (regular duties only):,,,,,,,,,,,,,,,,,,
Teachers,DPSTTOSA,SPSTTOSA,,,,,,,,,,,,,,,,
Professional Support,DPSUTOSA,SPSUTOSA,,,,,,,,,,,,,,,,
Campus Administration (School Leadership),DPSSTOSA,SPSSTOSA,,,,,,,,,,,,,,,,
Central Administration,DPSCTOSA,SPSCTOSA,,,,,,,,,,,,,,,,
Instructional Staff Percent:,DPSAINHP,SPSAINHP,,,,,,,,,,,,,,,,
Turnover Rate for Teachers:,DPSTURNR,SPSTURNR,,,,,,,,,,,,,,,,
Staff Exclusions:,,,,,,,,,,,,,,,,,,
Shared Services Arrangement Staff:,,,,,,,,,,,,,,,,,,
Professional Staff,DPSPCOFC,SPSPCOFC,,,,,,,,,,,,,,,,
Educational Aides,DPSECOFC,SPSECOFC,,,,,,,,,,,,,,,,
Auxiliary Staff,DPSXCOFC,SPSXCOFC,,,,,,,,,,,,,,,,
Contracted Instructional Staff:,DPSOTOFC,SPSOTOFC,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
