At Approaches Grade Level or Above,2022,SDA05ASC1S22R,RDA05ASC1S22R,DDA05ASC1S22R,DDB05ASC1S22R,DDH05ASC1S22R,DDW05ASC1S22R,DDI05ASC1S22R,DD305ASC1S22R,DD405ASC1S22R,DD205ASC1S22R,"DDS05ASC1S22R
:unselected:","DNS05ASC1S22R
:unselected:","DNC05ASC1S22R
:unselected:","DNM05ASC1S22R
:unselected:","DDE05ASC1S22R
:unselected:","DD005ASC1S22R
:unselected:",
,2021,SDA05ASC1S21R,RDA05ASC1S21R,DDA05ASC1S21R,DDB05ASC1S21R,DDH05ASC1S21R,DDW05ASC1S21R,DDI05ASC1S21R,DD305ASC1S21R,DD405ASC1S21R,DD205ASC1S21R,"DDS05ASC1S21R
:unselected:","DNS05ASC1S21R
:unselected:","DNC05ASC1S21R
:unselected:","DNM05ASC1S21R
:unselected:","DDE05ASC1S21R
:unselected:","DD005ASC1S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA05ASC1222R,RDA05ASC1222R,DDA05ASC1222R,DDB05ASC1222R,DDH05ASC1222R,DDW05ASC1222R,DDI05ASC1222R,DD305ASC1222R,DD405ASC1222R,DD205ASC1222R,"DDS05ASC1222R
:unselected:","DNS05ASC1222R
:unselected:","DNC05ASC1222R
:unselected:","DNM05ASC1222R
:unselected:","DDE05ASC1222R
:unselected:","DD005ASC1222R
:unselected:",
,2021,SDA05ASC1221R,RDA05ASC1221R,DDA05ASC1221R,DDB05ASC1221R,DDH05ASC1221R,DDW05ASC1221R,DDI05ASC1221R,DD305ASC1221R,"DD405ASC1221R
:unselected:",DD205ASC1221R,"DDS05ASC1221R
:unselected:","DNS05ASC1221R
:unselected:","DNC05ASC1221R
:unselected:","DNM05ASC1221R
:unselected:","DDE05ASC1221R
:unselected:","DD005ASC1221R
:unselected:",
At Masters Grade Level,2022,SDA05ASC1322R,RDA05ASC1322R,DDA05ASC1322R,DDB05ASC1322R,DDH05ASC1322R,"DDW05ASC1322R
:unselected:",DDI05ASC1322R,DD305ASC1322R,"DD405ASC1322R
:unselected:",DD205ASC1322R,"DDS05ASC1322R
:unselected:","DNS05ASC1322R
:unselected:","DNC05ASC1322R
:unselected:","DNM05ASC1322R
:unselected:","DDE05ASC1322R
:unselected:","DD005ASC1322R
:unselected:",
,2021,SDA05ASC1321R,RDA05ASC1321R,DDA05ASC1321R,DDB05ASC1321R,DDH05ASC1321R,DDW05ASC1321R,DDI05ASC1321R,DD305ASC1321R,DD405ASC1321R,DD205ASC1321R,"DDS05ASC1321R
:unselected:","DNS05ASC1321R
:unselected:","DNC05ASC1321R
:unselected:","DNM05ASC1321R
:unselected:","DDE05ASC1321R
:unselected:","DD005ASC1321R
:unselected:",
Grade 6 Reading,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA06ARE1S22R,RDA06ARE1S22R,DDA06ARE1S22R,DDB06ARE1S22R,DDH06ARE1S22R,"DDW06ARE1S22R
:unselected:",DDI06ARE1S22R,DD306ARE1S22R,DD406ARE1S22R,DD206ARE1S22R,"DDS06ARE1S22R
:unselected:","DNS06ARE1S22R
:unselected:","DNC06ARE1S22R
:unselected:","DNM06ARE1S22R
:unselected:","DDE06ARE1S22R
:unselected:","DD006ARE1S22R
:unselected:",
,2021,SDA06ARE1S21R,RDA06ARE1S21R,DDA06ARE1S21R,DDB06ARE1S21R,DDH06ARE1S21R,"DDW06ARE1S21R
:unselected:",DDI06ARE1S21R,DD306ARE1S21R,DD406ARE1S21R,DD206ARE1S21R,"DDS06ARE1S21R
:unselected:","DNS06ARE1S21R
:unselected:","DNC06ARE1S21R
:unselected:","DNM06ARE1S21R
:unselected:","DDE06ARE1S21R
:selected:","DD006ARE1S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA06ARE1222R,RDA06ARE1222R,DDA06ARE1222R,DDB06ARE1222R,DDH06ARE1222R,"DDW06ARE1222R
:unselected:",DDI06ARE1222R,DD306ARE1222R,DD406ARE1222R,DD206ARE1222R,"DDS06ARE1222R
:unselected:","DNS06ARE1222R
:unselected:","DNC06ARE1222R
:unselected:","DNM06ARE1222R
:unselected:","DDE06ARE1222R
:unselected:","DD006ARE1222R
:unselected:",
,2021,SDA06ARE1221R,RDA06ARE1221R,DDA06ARE1221R,DDB06ARE1221R,DDH06ARE1221R,"DDW06ARE1221R
:unselected:",DDI06ARE1221R,DD306ARE1221R,DD406ARE1221R,DD206ARE1221R,"DDS06ARE1221R
:unselected:","DNS06ARE1221R
:unselected:","DNC06ARE1221R
:unselected:","DNM06ARE1221R
:unselected:","DDE06ARE1221R
:unselected:","DD006ARE1221R
:unselected:",
At Masters Grade Level,2022,SDA06ARE1322R,RDA06ARE1322R,DDA06ARE1322R,DDB06ARE1322R,DDH06ARE1322R,DDW06ARE1322R,DDI06ARE1322R,DD306ARE1322R,DD406ARE1322R,DD206ARE1322R,DDS06ARE1322R,"DNS06ARE1322R
:unselected:","DNC06ARE1322R
:unselected:","DNM06ARE1322R
:unselected:","DDE06ARE1322R
:unselected:","DD006ARE1322R
:unselected:",
,2021,SDA06ARE1321R,RDA06ARE1321R,DDA06ARE1321R,DDB06ARE1321R,DDH06ARE1321R,DDW06ARE1321R,DDI06ARE1321R,DD306ARE1321R,DD406ARE1321R,DD206ARE1321R,DDS06ARE1321R,"DNS06ARE1321R
:unselected:","DNC06ARE1321R
:unselected:","DNM06ARE1321R
:unselected:","DDE06ARE1321R
:unselected:","DD006ARE1321R
:unselected:",
Grade 6 Mathematics,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA06AMA1S22R,RDA06AMA1S22R,DDA06AMA1S22R,DDB06AMA1S22R,DDH06AMA1S22R,DDW06AMA1S22R,DDI06AMA1S22R,DD306AMA1S22R,DD406AMA1S22R,DD206AMA1S22R,DDS06AMA1S22R,"DNS06AMA1S22R
:unselected:","DNC06AMA1S22R
:unselected:","DNM06AMA1S22R
:unselected:","DDE06AMA1S22R
:unselected:","DD006AMA1S22R
:unselected:",
,2021,SDA06AMA1S21R,RDA06AMA1S21R,DDA06AMA1S21R,DDB06AMA1S21R,DDH06AMA1S21R,DDW06AMA1S21R,DDI06AMA1S21R,DD306AMA1S21R,DD406AMA1S21R,DD206AMA1S21R,DDS06AMA1S21R,"DNS06AMA1S21R
:unselected:","DNC06AMA1S21R
:unselected:","DNM06AMA1S21R
:unselected:","DDE06AMA1S21R
:unselected:","DD006AMA1S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA06AMA1222R,RDA06AMA1222R,DDA06AMA1222R,DDB06AMA1222R,DDH06AMA1222R,"DDW06AMA1222R
:unselected:",DDI06AMA1222R,DD306AMA1222R,DD406AMA1222R,DD206AMA1222R,"DDS06AMA1222R
:unselected:","DNS06AMA1222R
:unselected:","DNC06AMA1222R
:unselected:","DNM06AMA1222R
:unselected:","DDE06AMA1222R
:unselected:","DD006AMA1222R
:unselected:",
,2021,SDA06AMA1221R,RDA06AMA1221R,DDA06AMA1221R,DDB06AMA1221R,DDH06AMA1221R,"DDW06AMA1221R
:unselected:",DDI06AMA1221R,DD306AMA1221R,DD406AMA1221R,DD206AMA1221R,"DDS06AMA1221R
:unselected:","DNS06AMA1221R
:unselected:","DNC06AMA1221R
:unselected:","DNM06AMA1221R
:unselected:","DDE06AMA1221R
:unselected:","DD006AMA1221R
:unselected:",
At Masters Grade Level,2022,SDA06AMA1322R,RDA06AMA1322R,DDA06AMA1322R,DDB06AMA1322R,DDH06AMA1322R,"DDW06AMA1322R
:unselected:",DDI06AMA1322R,DD306AMA1322R,DD406AMA1322R,DD206AMA1322R,"DDS06AMA1322R
:unselected:","DNS06AMA1322R
:unselected:","DNC06AMA1322R
:unselected:","DNM06AMA1322R
:unselected:","DDE06AMA1322R
:unselected:","DD006AMA1322R
:unselected:",
,2021,SDA06AMA1321R,RDA06AMA1321R,DDA06AMA1321R,DDB06AMA1321R,DDH06AMA1321R,"DDW06AMA1321R
:unselected:",DDI06AMA1321R,DD306AMA1321R,DD406AMA1321R,DD206AMA1321R,"DDS06AMA1321R
:unselected:","DNS06AMA1321R
:unselected:","DNC06AMA1321R
:unselected:","DNM06AMA1321R
:unselected:","DDE06AMA1321R
:unselected:","DD006AMA1321R
:unselected:",
,,,,,,,,,,,,,,,,,,
,School Year,State,Region ##,District,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More,Special Ed,Special Ed,Continu- ously,Non-Continu- ously,Econ,EB/EL (Current &,
,,,,,,,,,,,Races,(Current),(Former),Enrolled,Enrolled,Disadv,Monitored),
Grade 7 Reading,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA07ARE1S22R,RDA07ARE1S22R,DDA07ARE1S22R,DDB07ARE1S22R,DDH07ARE1S22R,DDW07ARE1S22R,DDI07ARE1S22R,DD307ARE1S22R,DD407ARE1S22R,DD207ARE1S22R,"DDS07ARE1S22R
:unselected:","DNS07ARE1S22R
:unselected:","DNC07ARE1S22R
:unselected:",DNM07ARE1S22R,DDE07ARE1S22R,DD007ARE1S22R,
,2021,SDA07ARE1S21R,RDA07ARE1S21R,DDA07ARE1S21R,DDB07ARE1S21R,DDH07ARE1S21R,DDW07ARE1S21R,DDI07ARE1S21R,DD307ARE1S21R,DD407ARE1S21R,DD207ARE1S21R,"DDS07ARE1S21R
:unselected:","DNS07ARE1S21R
:unselected:","DNC07ARE1S21R
:unselected:",DNM07ARE1S21R,DDE07ARE1S21R,DD007ARE1S21R,
At Meets Grade Level or Above,2022,SDA07ARE1222R,RDA07ARE1222R,DDA07ARE1222R,DDB07ARE1222R,DDH07ARE1222R,DDW07ARE1222R,DDI07ARE1222R,DD307ARE1222R,DD407ARE1222R,DD207ARE1222R,DDS07ARE1222R,DNS07ARE1222R,DNC07ARE1222R,DNM07ARE1222R,DDE07ARE1222R,DD007ARE1222R,
,2021,SDA07ARE1221R,RDA07ARE1221R,DDA07ARE1221R,DDB07ARE1221R,DDH07ARE1221R,DDW07ARE1221R,DDI07ARE1221R,DD307ARE1221R,DD407ARE1221R,DD207ARE1221R,DDS07ARE1221R,DNS07ARE1221R,DNC07ARE1221R,DNM07ARE1221R,DDE07ARE1221R,DD007ARE1221R,
At Masters Grade Level,2022,SDA07ARE1322R,RDA07ARE1322R,DDA07ARE1322R,DDB07ARE1322R,DDH07ARE1322R,DDW07ARE1322R,DDI07ARE1322R,DD307ARE1322R,DD407ARE1322R,DD207ARE1322R,DDS07ARE1322R,"DNS07ARE1322R
:unselected:","DNC07ARE1322R
:unselected:",DNM07ARE1322R,DDE07ARE1322R,DD007ARE1322R,
,2021,SDA07ARE1321R,RDA07ARE1321R,DDA07ARE1321R,DDB07ARE1321R,DDH07ARE1321R,DDW07ARE1321R,DDI07ARE1321R,DD307ARE1321R,DD407ARE1321R,DD207ARE1321R,DDS07ARE1321R,"DNS07ARE1321R
:unselected:","DNC07ARE1321R
:unselected:",DNM07ARE1321R,DDE07ARE1321R,DD007ARE1321R,
Grade 7 Mathematics,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA07AMA1S22R,RDA07AMA1S22R,DDA07AMA1S22R,DDB07AMA1S22R,DDH07AMA1S22R,DDW07AMA1S22R,DDI07AMA1S22R,DD307AMA1S22R,DD407AMA1S22R,DD207AMA1S22R,DDS07AMA1S22R,"DNS07AMA1S22R
:unselected:","DNC07AMA1S22R
:unselected:",DNM07AMA1S22R,DDE07AMA1S22R,DD007AMA1S22R,
,2021,SDA07AMA1S21R,RDA07AMA1S21R,DDA07AMA1S21R,DDB07AMA1S21R,DDH07AMA1S21R,DDW07AMA1S21R,DDI07AMA1S21R,DD307AMA1S21R,DD407AMA1S21R,DD207AMA1S21R,DDS07AMA1S21R,"DNS07AMA1S21R
:unselected:","DNC07AMA1S21R
:unselected:",DNM07AMA1S21R,DDE07AMA1S21R,"DD007AMA1S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA07AMA1222R,RDA07AMA1222R,DDA07AMA1222R,DDB07AMA1222R,DDH07AMA1222R,DDW07AMA1222R,DDI07AMA1222R,DD307AMA1222R,DD407AMA1222R,DD207AMA1222R,DDS07AMA1222R,"DNS07AMA1222R
:unselected:","DNC07AMA1222R
:unselected:",DNM07AMA1222R,DDE07AMA1222R,DD007AMA1222R,
,2021,SDA07AMA1221R,RDA07AMA1221R,DDA07AMA1221R,DDB07AMA1221R,DDH07AMA1221R,DDW07AMA1221R,DDI07AMA1221R,DD307AMA1221R,DD407AMA1221R,DD207AMA1221R,DDS07AMA1221R,"DNS07AMA1221R
:unselected:",DNC07AMA1221R,DNM07AMA1221R,DDE07AMA1221R,DD007AMA1221R,
At Masters Grade Level,2022,SDA07AMA1322R,RDA07AMA1322R,DDA07AMA1322R,DDB07AMA1322R,DDH07AMA1322R,DDW07AMA1322R,DDI07AMA1322R,DD307AMA1322R,DD407AMA1322R,DD207AMA1322R,DDS07AMA1322R,"DNS07AMA1322R
:unselected:",DNC07AMA1322R,DNM07AMA1322R,DDE07AMA1322R,DD007AMA1322R,
,2021,SDA07AMA1321R,RDA07AMA1321R,DDA07AMA1321R,DDB07AMA1321R,DDH07AMA1321R,DDW07AMA1321R,DDI07AMA1321R,DD307AMA1321R,DD407AMA1321R,DD207AMA1321R,DDS07AMA1321R,"DNS07AMA1321R
:unselected:",DNC07AMA1321R,DNM07AMA1321R,DDE07AMA1321R,DD007AMA1321R,
Grade 8 Reading,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA08ARE1S22R,RDA08ARE1S22R,DDA08ARE1S22R,DDB08ARE1S22R,DDH08ARE1S22R,DDW08ARE1S22R,DDI08ARE1S22R,DD308ARE1S22R,DD408ARE1S22R,DD208ARE1S22R,"DDS08ARE1S22R
:unselected:","DNS08ARE1S22R
:unselected:","DNC08ARE1S22R
:unselected:",DNM08ARE1S22R,DDE08ARE1S22R,DD008ARE1S22R,
,2021,SDA08ARE1S21R,RDA08ARE1S21R,DDA08ARE1S21R,DDB08ARE1S21R,DDH08ARE1S21R,DDW08ARE1S21R,DDI08ARE1S21R,DD308ARE1S21R,DD408ARE1S21R,DD208ARE1S21R,DDS08ARE1S21R,DNS08ARE1S21R,DNC08ARE1S21R,DNM08ARE1S21R,DDE08ARE1S21R,DD008ARE1S21R,
At Meets Grade Level or Above,2022,SDA08ARE1222R,RDA08ARE1222R,DDA08ARE1222R,DDB08ARE1222R,DDH08ARE1222R,DDW08ARE1222R,DDI08ARE1222R,DD308ARE1222R,DD408ARE1222R,DD208ARE1222R,DDS08ARE1222R,DNS08ARE1222R,DNC08ARE1222R,DNM08ARE1222R,DDE08ARE1222R,DD008ARE1222R,
,2021,SDA08ARE1221R,RDA08ARE1221R,DDA08ARE1221R,DDB08ARE1221R,DDH08ARE1221R,DDW08ARE1221R,DDI08ARE1221R,DD308ARE1221R,DD408ARE1221R,DD208ARE1221R,DDS08ARE1221R,DNS08ARE1221R,DNC08ARE1221R,DNM08ARE1221R,DDE08ARE1221R,DD008ARE1221R,
At Masters Grade Level,2022,SDA08ARE1322R,RDA08ARE1322R,DDA08ARE1322R,DDB08ARE1322R,DDH08ARE1322R,DDW08ARE1322R,DDI08ARE1322R,DD308ARE1322R,DD408ARE1322R,DD208ARE1322R,DDS08ARE1322R,DNS08ARE1322R,DNC08ARE1322R,DNM08ARE1322R,DDE08ARE1322R,"DD008ARE1322R
:unselected:",
,2021,SDA08ARE1321R,RDA08ARE1321R,DDA08ARE1321R,DDB08ARE1321R,DDH08ARE1321R,DDW08ARE1321R,DDI08ARE1321R,DD308ARE1321R,DD408ARE1321R,DD208ARE1321R,DDS08ARE1321R,DNS08ARE1321R,"DNC08ARE1321R
:unselected:",DNM08ARE1321R,DDE08ARE1321R,DD008ARE1321R,
Grade 8 Mathematics,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA08AMA1S22R,RDA08AMA1S22R,DDA08AMA1S22R,DDB08AMA1S22R,DDH08AMA1S22R,DDW08AMA1S22R,DDI08AMA1S22R,DD308AMA1S22R,DD408AMA1S22R,DD208AMA1S22R,DDS08AMA1S22R,DNS08AMA1S22R,"DNC08AMA1S22R
:unselected:",DNM08AMA1S22R,DDE08AMA1S22R,"DD008AMA1S22R
:unselected:",
,2021,SDA08AMA1S21R,RDA08AMA1S21R,DDA08AMA1S21R,DDB08AMA1S21R,DDH08AMA1S21R,DDW08AMA1S21R,DDI08AMA1S21R,DD308AMA1S21R,DD408AMA1S21R,DD208AMA1S21R,DDS08AMA1S21R,DNS08AMA1S21R,DNC08AMA1S21R,DNM08AMA1S21R,DDE08AMA1S21R,DD008AMA1S21R,
At Meets Grade Level or Above,2022,SDA08AMA1222R,RDA08AMA1222R,DDA08AMA1222R,DDB08AMA1222R,DDH08AMA1222R,DDW08AMA1222R,DDI08AMA1222R,DD308AMA1222R,DD408AMA1222R,DD208AMA1222R,DDS08AMA1222R,DNS08AMA1222R,DNC08AMA1222R,DNM08AMA1222R,DDE08AMA1222R,DD008AMA1222R,
,2021,SDA08AMA1221R,RDA08AMA1221R,DDA08AMA1221R,DDB08AMA1221R,DDH08AMA1221R,DDW08AMA1221R,DDI08AMA1221R,DD308AMA1221R,DD408AMA1221R,DD208AMA1221R,DDS08AMA1221R,DNS08AMA1221R,DNC08AMA1221R,DNM08AMA1221R,DDE08AMA1221R,DD008AMA1221R,
At Masters Grade Level,2022,SDA08AMA1322R,RDA08AMA1322R,DDA08AMA1322R,DDB08AMA1322R,DDH08AMA1322R,DDW08AMA1322R,DDI08AMA1322R,DD308AMA1322R,DD408AMA1322R,DD208AMA1322R,DDS08AMA1322R,DNS08AMA1322R,DNC08AMA1322R,DNM08AMA1322R,DDE08AMA1322R,DD008AMA1322R,
,2021,SDA08AMA1321R,RDA08AMA1321R,DDA08AMA1321R,DDB08AMA1321R,DDH08AMA1321R,DDW08AMA1321R,DDI08AMA1321R,DD308AMA1321R,DD408AMA1321R,DD208AMA1321R,DDS08AMA1321R,DNS08AMA1321R,DNC08AMA1321R,DNM08AMA1321R,DDE08AMA1321R,DD008AMA1321R,
Grade 8 Science,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA08ASC1S22R,RDA08ASC1S22R,DDA08ASC1S22R,DDB08ASC1S22R,DDH08ASC1S22R,DDW08ASC1S22R,DDI08ASC1S22R,DD308ASC1S22R,DD408ASC1S22R,DD208ASC1S22R,DDS08ASC1S22R,DNS08ASC1S22R,DNC08ASC1S22R,DNM08ASC1S22R,DDE08ASC1S22R,DD008ASC1S22R,
,2021,SDA08ASC1S21R,RDA08ASC1S21R,DDA08ASC1S21R,DDB08ASC1S21R,DDH08ASC1S21R,DDW08ASC1S21R,DDI08ASC1S21R,DD308ASC1S21R,DD408ASC1S21R,DD208ASC1S21R,DDS08ASC1S21R,DNS08ASC1S21R,DNC08ASC1S21R,DNM08ASC1S21R,DDE08ASC1S21R,DD008ASC1S21R,
At Meets Grade Level or Above,2022,SDA08ASC1222R,RDA08ASC1222R,DDA08ASC1222R,DDB08ASC1222R,DDH08ASC1222R,DDW08ASC1222R,DDI08ASC1222R,DD308ASC1222R,DD408ASC1222R,DD208ASC1222R,DDS08ASC1222R,DNS08ASC1222R,DNC08ASC1222R,DNM08ASC1222R,DDE08ASC1222R,DD008ASC1222R,
,2021,SDA08ASC1221R,RDA08ASC1221R,DDA08ASC1221R,DDB08ASC1221R,DDH08ASC1221R,DDW08ASC1221R,DDI08ASC1221R,DD308ASC1221R,DD408ASC1221R,DD208ASC1221R,DDS08ASC1221R,DNS08ASC1221R,DNC08ASC1221R,DNM08ASC1221R,DDE08ASC1221R,DD008ASC1221R,
At Masters Grade Level,2022,SDA08ASC1322R,RDA08ASC1322R,DDA08ASC1322R,DDB08ASC1322R,DDH08ASC1322R,DDW08ASC1322R,DDI08ASC1322R,DD308ASC1322R,DD408ASC1322R,DD208ASC1322R,DDS08ASC1322R,DNS08ASC1322R,DNC08ASC1322R,DNM08ASC1322R,DDE08ASC1322R,DD008ASC1322R,
,2021,SDA08ASC1321R,RDA08ASC1321R,DDA08ASC1321R,DDB08ASC1321R,DDH08ASC1321R,DDW08ASC1321R,DDI08ASC1321R,DD308ASC1321R,DD408ASC1321R,DD208ASC1321R,DDS08ASC1321R,DNS08ASC1321R,DNC08ASC1321R,DNM08ASC1321R,DDE08ASC1321R,DD008ASC1321R,
Grade 8 Social Studies,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA08ASS1S22R,RDA08ASS1S22R,DDA08ASS1S22R,DDB08ASS1S22R,DDH08ASS1S22R,DDW08ASS1S22R,DDI08ASS1S22R,DD308ASS1S22R,DD408ASS1S22R,DD208ASS1S22R,DDS08ASS1S22R,DNS08ASS1S22R,DNC08ASS1S22R,DNM08ASS1S22R,DDE08ASS1S22R,DD008ASS1S22R,
,2021,SDA08ASS1S21R,RDA08ASS1S21R,DDA08ASS1S21R,DDB08ASS1S21R,DDH08ASS1S21R,DDW08ASS1S21R,DDI08ASS1S21R,DD308ASS1S21R,DD408ASS1S21R,DD208ASS1S21R,DDS08ASS1S21R,DNS08ASS1S21R,DNC08ASS1S21R,DNM08ASS1S21R,DDE08ASS1S21R,DD008ASS1S21R,
At Meets Grade Level or Above,2022,SDA08ASS1222R,RDA08ASS1222R,DDA08ASS1222R,DDB08ASS1222R,DDH08ASS1222R,DDW08ASS1222R,DDI08ASS1222R,DD308ASS1222R,DD408ASS1222R,DD208ASS1222R,DDS08ASS1222R,DNS08ASS1222R,DNC08ASS1222R,DNM08ASS1222R,DDE08ASS1222R,DD008ASS1222R,
,2021,SDA08ASS1221R,RDA08ASS1221R,DDA08ASS1221R,DDB08ASS1221R,DDH08ASS1221R,DDW08ASS1221R,DDI08ASS1221R,DD308ASS1221R,DD408ASS1221R,DD208ASS1221R,DDS08ASS1221R,DNS08ASS1221R,DNC08ASS1221R,DNM08ASS1221R,DDE08ASS1221R,DD008ASS1221R,
At Masters Grade Level,2022,SDA08ASS1322R,RDA08ASS1322R,DDA08ASS1322R,DDB08ASS1322R,DDH08ASS1322R,DDW08ASS1322R,DDI08ASS1322R,DD308ASS1322R,DD408ASS1322R,DD208ASS1322R,DDS08ASS1322R,DNS08ASS1322R,DNC08ASS1322R,DNM08ASS1322R,DDE08ASS1322R,DD008ASS1322R,
,2021,SDA08ASS1321R,RDA08ASS1321R,DDA08ASS1321R,DDB08ASS1321R,DDH08ASS1321R,DDW08ASS1321R,DDI08ASS1321R,DD308ASS1321R,DD408ASS1321R,DD208ASS1321R,DDS08ASS1321R,DNS08ASS1321R,DNC08ASS1321R,DNM08ASS1321R,DDE08ASS1321R,DD008ASS1321R,
End of Course English I,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA00AR11S22R,RDA00AR11S22R,DDA00AR11S22R,DDB00AR11S22R,DDH00AR11S22R,DDW00AR11S22R,DDI00AR11S22R,DD300AR11S22R,DD400AR11S22R,DD200AR11S22R,DDS00AR11S22R,DNS00AR11S22R,DNC00AR11S22R,DNM00AR11S22R,"DDE00AR11S22R
:unselected:","DD000AR11S22R
:unselected:",
,2021,SDA00AR11S21R,RDA00AR11S21R,DDA00AR11S21R,DDB00AR11S21R,DDH00AR11S21R,DDW00AR11S21R,DDI00AR11S21R,DD300AR11S21R,DD400AR11S21R,DD200AR11S21R,DDS00AR11S21R,DNS00AR11S21R,DNC00AR11S21R,DNM00AR11S21R,DDE00AR11S21R,"DD000AR11S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA00AR11222R,RDA00AR11222R,DDA00AR11222R,DDB00AR11222R,DDH00AR11222R,DDW00AR11222R,DDI00AR11222R,DD300AR11222R,DD400AR11222R,DD200AR11222R,DDS00AR11222R,DNS00AR11222R,DNC00AR11222R,DNM00AR11222R,DDE00AR11222R,DD000AR11222R,
,2021,SDA00AR11221R,RDA00AR11221R,DDA00AR11221R,DDB00AR11221R,DDH00AR11221R,DDW00AR11221R,DDI00AR11221R,DD300AR11221R,DD400AR11221R,DD200AR11221R,DDS00AR11221R,DNS00AR11221R,DNC00AR11221R,DNM00AR11221R,"DDE00AR11221R
:unselected:","DD000AR11221R
:unselected:",
At Masters Grade Level,2022,SDA00AR11322R,RDA00AR11322R,DDA00AR11322R,DDB00AR11322R,DDH00AR11322R,DDW00AR11322R,DDI00AR11322R,DD300AR11322R,DD400AR11322R,DD200AR11322R,DDS00AR11322R,DNS00AR11322R,DNC00AR11322R,"DNM00AR11322R
:unselected:","DDE00AR11322R
:unselected:","DD000AR11322R
:unselected:",
,2021,SDA00AR11321R,RDA00AR11321R,DDA00AR11321R,DDB00AR11321R,DDH00AR11321R,DDW00AR11321R,DDI00AR11321R,DD300AR11321R,DD400AR11321R,DD200AR11321R,DDS00AR11321R,DNS00AR11321R,DNC00AR11321R,"DNM00AR11321R
:unselected:","DDE00AR11321R
:unselected:","DD000AR11321R
:unselected:",
End of Course English II,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA00AR21S22R,RDA00AR21S22R,DDA00AR21S22R,DDB00AR21S22R,DDH00AR21S22R,DDW00AR21S22R,DDI00AR21S22R,DD300AR21S22R,DD400AR21S22R,DD200AR21S22R,DDS00AR21S22R,DNS00AR21S22R,DNC00AR21S22R,"DNM00AR21S22R
:unselected:",DDE00AR21S22R,"DD000AR21S22R
:unselected:",
,2021,SDA00AR21S21R,RDA00AR21S21R,DDA00AR21S21R,DDB00AR21S21R,DDH00AR21S21R,DDW00AR21S21R,DDI00AR21S21R,DD300AR21S21R,DD400AR21S21R,DD200AR21S21R,DDS00AR21S21R,DNS00AR21S21R,DNC00AR21S21R,"DNM00AR21S21R
:unselected:",DDE00AR21S21R,"DD000AR21S21R
:unselected:",
At Meets Grade Level or Above,2022,SDA00AR21222R,RDA00AR21222R,DDA00AR21222R,DDB00AR21222R,DDH00AR21222R,DDW00AR21222R,DDI00AR21222R,DD300AR21222R,DD400AR21222R,DD200AR21222R,DDS00AR21222R,DNS00AR21222R,DNC00AR21222R,DNM00AR21222R,"DDE00AR21222R
:unselected:","DD000AR21222R
:unselected:",
,2021,SDA00AR21221R,RDA00AR21221R,DDA00AR21221R,DDB00AR21221R,DDH00AR21221R,DDW00AR21221R,DDI00AR21221R,DD300AR21221R,DD400AR21221R,DD200AR21221R,DDS00AR21221R,DNS00AR21221R,DNC00AR21221R,DNM00AR21221R,"DDE00AR21221R
:unselected:","DD000AR21221R
:unselected:",
At Masters Grade Level,2022,SDA00AR21322R,RDA00AR21322R,DDA00AR21322R,DDB00AR21322R,DDH00AR21322R,DDW00AR21322R,DDI00AR21322R,DD300AR21322R,DD400AR21322R,DD200AR21322R,DDS00AR21322R,DNS00AR21322R,DNC00AR21322R,"DNM00AR21322R
:unselected:","DDE00AR21322R
:unselected:","DD000AR21322R
:unselected:",
,2021,SDA00AR21321R,RDA00AR21321R,DDA00AR21321R,DDB00AR21321R,DDH00AR21321R,DDW00AR21321R,DDI00AR21321R,DD300AR21321R,DD400AR21321R,DD200AR21321R,DDS00AR21321R,DNS00AR21321R,DNC00AR21321R,DNM00AR21321R,"DDE00AR21321R
:unselected:",DD000AR21321R,
End of Course Algebra I,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2022,SDA00AA11S22R,RDA00AA11S22R,DDA00AA11S22R,DDB00AA11S22R,DDH00AA11S22R,DDW00AA11S22R,DDI00AA11S22R,DD300AA11S22R,DD400AA11S22R,DD200AA11S22R,DDS00AA11S22R,DNS00AA11S22R,DNC00AA11S22R,"DNM00AA11S22R
:unselected:","DDE00AA11S22R
:unselected:","DD000AA11S22R
:unselected:",
